playerID,awardID,yearID,lgID,tie,notes,lahmanID,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,bbrefID,GoldGlove,MVP
grichbo01,"Gold Glove",1973,AL,NULL,2B,5474,grichbo01,,grichbo01h,1949,1,15,USA,MI,Muskegon,NULL,NULL,NULL,NULL,NULL,NULL,Bobby,Grich,NULL,"Robert Anthony",NULL,190,74.0,R,R,1970-06-29,1986-10-02,"Fresno State",grichbo01,grichbo01,gricb001,grichbo01,grichbo01,4,0
stanlmi01,"Gold Glove",1968,AL,NULL,OF,13524,stanlmi01,,stanlmi01h,1942,7,20,USA,MI,"Grand Rapids",NULL,NULL,NULL,NULL,NULL,NULL,Mickey,Stanley,NULL,"Mitchell Jack",NULL,195,73.0,R,R,1964-09-13,1978-09-28,,stanlmi01,stanlmi01,stanm101,stanlmi01,stanlmi01,4,0
geronce01,"Gold Glove",1974,NL,NULL,OF,5040,geronce01,,,1948,3,11,D.R.,,"El Seibo",NULL,NULL,NULL,NULL,NULL,NULL,Cesar,Geronimo,NULL,"Cesar Francisco (Zorrilla)",NULL,170,74.0,L,L,1969-04-16,1983-08-28,,geronce01,geronce01,geroc101,geronce01,geronce01,4,0
gaettga01,"Gold Glove",1986,AL,NULL,3B,4811,gaettga01,,gaettga01h,1958,8,19,USA,IL,Centralia,NULL,NULL,NULL,NULL,NULL,NULL,Gary,Gaetti,NULL,"Gary Joseph","The Rat,G-Man",200,72.0,R,R,1981-09-20,2000-04-12,"NW Missouri State",gaettga01,gaettga01,gaetg001,gaettga01,gaettga01,4,0
penato01,"Gold Glove",1983,NL,NULL,C,11044,penato01,penato01m,penato01h,1957,6,4,D.R.,NULL,"Monte Cristi",NULL,NULL,NULL,NULL,NULL,NULL,Tony,Pena,NULL,"Antonio Francisco (Padilla)",NULL,181,72.0,R,R,1980-09-01,1997-09-28,,penato01,penato01,penat001,penato01,penato01,4,0
loftoke01,"Gold Glove",1993,AL,NULL,OF,8361,loftoke01,,,1967,5,31,USA,IN,"East Chicago",NULL,NULL,NULL,NULL,NULL,NULL,Kenny,Lofton,NULL,Kenneth,NULL,180,72.0,L,L,1991-09-14,2007-09-29,Arizona,loftoke01,loftoke01,loftk001,loftoke01,loftoke01,4,0
biggicr01,"Gold Glove",1994,NL,NULL,2B,1067,biggicr01,,,1965,12,14,USA,NY,Smithtown,NULL,NULL,NULL,NULL,NULL,NULL,Craig,Biggio,NULL,"Craig Alan",NULL,180,71.0,R,R,1988-06-26,2007-09-30,"Seton Hall",biggicr01,biggicr01,biggc001,biggicr01,biggicr01,4,0
gracema01,"Gold Glove",1992,NL,NULL,1B,5347,gracema01,,gracema01h,1964,6,28,USA,NC,Winston-Salem,NULL,NULL,NULL,NULL,NULL,NULL,Mark,Grace,NULL,"Mark Eugene",Amazing,190,74.0,L,L,1988-05-02,2003-09-28,"San Diego State",gracema01,gracema01,gracm001,gracema01,gracema01,4,0
hudsoor01,"Gold Glove",2005,AL,NULL,2B,15842,hudsoor01,,,1977,12,12,USA,SC,Darlington,NULL,NULL,NULL,NULL,NULL,NULL,Orlando,Hudson,NULL,"Orlando Thill",O-Dog,185,72.0,B,R,2002-07-24,NULL,"Spartanburg Methodist",NULL,NULL,hudso001,NULL,hudsoor01,4,0
palmeji01,"Cy Young",1973,AL,NULL,,10848,palmeji01,,palmeji01h,1945,10,15,USA,NY,"New York",NULL,NULL,NULL,NULL,NULL,NULL,Jim,Palmer,NULL,"James Alvin",Cakes,196,75.0,R,R,1965-04-17,1984-05-12,,palmeji01,palmeji01,palmj001,palmeji01,palmeji01,4,0
trammal01,"Gold Glove",1980,AL,NULL,SS,14321,trammal01,trammal01m,trammal01h,1958,2,21,USA,CA,"Garden Grove",NULL,NULL,NULL,NULL,NULL,NULL,Alan,Trammell,NULL,"Alan Stuart",NULL,175,72.0,R,R,1977-09-09,1996-09-29,,trammal01,trammal01,trama001,trammal01,trammal01,4,0
fernato01,"Gold Glove",1986,AL,NULL,SS,4354,fernato01,,fernato01h,1962,6,30,D.R.,NULL,"San Pedro de Macoris",NULL,NULL,NULL,NULL,NULL,NULL,Tony,Fernandez,"born Octavio Antonio Fernando (Castro)","Octavio Antonio (Castro)",NULL,175,74.0,B,R,1983-09-02,2001-10-07,,fernato01,fernato01,fernt001,fernato01,fernato01,4,0
grissma02,"Gold Glove",1993,NL,NULL,OF,5519,grissma02,,,1967,4,17,USA,GA,Atlanta,NULL,NULL,NULL,NULL,NULL,NULL,Marquis,Grissom,NULL,"Marquis Deon",NULL,190,71.0,R,R,1989-08-22,2005-07-31,"Florida A&M",grissma02,grissma02,grism001,grissma02,grissma02,4,0
willima04,"Gold Glove",1991,NL,NULL,3B,15259,willima04,,willima04h,1965,11,28,USA,CA,Bishop,NULL,NULL,NULL,NULL,NULL,NULL,Matt,Williams,NULL,"Matthew Derrick","Carson Crusher",210,74.0,R,R,1987-04-11,2003-05-31,UNLV,willima04,willima04,willm003,willima04,willima04,4,0
johnsch04,"Gold Glove",1995,NL,NULL,C,6995,johnsch04,,,1971,7,20,USA,FL,"Fort Pierce",NULL,NULL,NULL,NULL,NULL,NULL,Charles,Johnson,NULL,"Charles Edward (Jr.)",NULL,215,74.0,R,R,1994-05-06,2005-06-11,"Miami (FL)",johnsch04,johnsch04,johnc002,johnsch04,johnsch04,4,0
willibe02,"ALCS MVP",1996,AL,NULL,,15215,willibe02,,,1968,9,13,P.R.,NULL,"San Juan",NULL,NULL,NULL,NULL,NULL,NULL,Bernie,Williams,NULL,"Bernabe (Figueroa)",NULL,205,74.0,B,R,1991-07-07,2006-10-01,,willibe02,willibe02,willb002,willibe02,willibe02,4,0
foxne01,"Gold Glove",1957,ML,NULL,2B,4653,foxne01,,foxne01h,1927,12,25,USA,PA,"St. Thomas",1975,12,1,USA,MD,Baltimore,Nellie,Fox,NULL,"Jacob Nelson",NULL,150,69.0,L,R,1947-06-08,1965-07-25,,foxne01,foxne01,fox-n101,foxne01,foxne01,3,1
aaronha01,MVP,1957,NL,NULL,,1,aaronha01,,aaronha01h,1934,2,5,USA,AL,Mobile,NULL,NULL,NULL,NULL,NULL,NULL,Hank,Aaron,NULL,"Henry Louis","Hammer,Hammerin' Hank,Bad Henry",180,72.0,R,R,1954-04-13,1976-10-03,,aaronha01,aaronha01,aaroh101,aaronha01,aaronha01,3,1
pendlte01,"Gold Glove",1987,NL,NULL,3B,11048,pendlte01,,pendlte01h,1960,7,16,USA,CA,"Los Angeles",NULL,NULL,NULL,NULL,NULL,NULL,Terry,Pendleton,NULL,"Terry Lee",NULL,180,69.0,B,R,1984-07-18,1998-09-25,"Fresno State",pendlte01,pendlte01,pendt001,pendlte01,pendlte01,3,1
rolliji01,"Gold Glove",2007,NL,NULL,SS,12177,rolliji01,,,1978,11,27,USA,CA,Oakland,NULL,NULL,NULL,NULL,NULL,NULL,Jimmy,Rollins,NULL,NULL,J-Roll,160,68.0,B,R,2000-09-17,NULL,,rolliji01,rolliji01,rollj001,rolliji01,rolliji01,3,1
munsoth01,"Rookie of the Year",1970,AL,NULL,,10142,munsoth01,,munsoth01h,1947,6,7,USA,OH,Akron,1979,8,2,USA,OH,Canton,Thurman,Munson,NULL,"Thurman Lee","Tugboat,Squatty Body,The Wall",191,71.0,R,R,1969-08-08,1979-08-01,,munsoth01,munsoth01,munst101,munsoth01,munsoth01,3,1
parkeda01,"Gold Glove",1977,NL,NULL,OF,10879,parkeda01,,parkeda01h,1951,6,9,USA,MS,Calhoun,NULL,NULL,NULL,NULL,NULL,NULL,Dave,Parker,NULL,"David Gene",Cobra,230,77.0,L,R,1973-07-12,1991-10-02,,parkeda01,parkeda01,parkd001,parkeda01,parkeda01,3,1
mcgeewi01,"Gold Glove",1983,NL,NULL,OF,9247,mcgeewi01,,mcgeewi01h,1958,11,2,USA,CA,"San Francisco",NULL,NULL,NULL,NULL,NULL,NULL,Willie,McGee,NULL,"Willie Dean",NULL,175,73.0,B,R,1982-05-10,1999-10-03,"Diablo Valley",mcgeewi01,mcgeewi01,mcgew001,mcgeewi01,mcgeewi01,3,1
larkiba01,"Gold Glove",1994,NL,NULL,SS,7967,larkiba01,,,1964,4,28,USA,OH,Cincinnati,NULL,NULL,NULL,NULL,NULL,NULL,Barry,Larkin,NULL,"Barry Louis",NULL,190,72.0,R,R,1986-08-13,2004-10-03,,larkiba01,larkiba01,larkb001,larkiba01,larkiba01,3,1
caminke01,"Gold Glove",1995,NL,NULL,3B,2035,caminke01,,caminke01h,1963,4,21,USA,CA,Hanford,2004,10,10,USA,NY,"New York",Ken,Caminiti,NULL,"Kenneth Gene",NULL,200,72.0,B,R,1987-07-16,2001-10-07,"San Jose State",caminke01,caminke01,camik001,caminke01,caminke01,3,1
ausmubr01,"Gold Glove",2001,NL,NULL,C,413,ausmubr01,,,1969,4,14,USA,CT,"New Haven",NULL,NULL,NULL,NULL,NULL,NULL,Brad,Ausmus,NULL,"Bradley David",NULL,195,71.0,R,R,1993-07-28,NULL,,ausmubr01,ausmubr01,ausmb001,ausmubr01,ausmubr01,3,0
heltoto01,"Gold Glove",2001,NL,NULL,1B,6105,heltoto01,,,1973,8,20,USA,TN,Knoxville,NULL,NULL,NULL,NULL,NULL,NULL,Todd,Helton,NULL,"Todd Lynn","The Toddfather",195,74.0,L,L,1997-08-02,NULL,Tennessee,heltoto01,heltoto01,heltt001,heltoto01,heltoto01,3,0
castilu01,"Gold Glove",2003,NL,NULL,2B,2253,castilu01,,,1975,9,12,D.R.,NULL,"San Pedro de Macoris",NULL,NULL,NULL,NULL,NULL,NULL,Luis,Castillo,NULL,"Luis Antonio (Donato)",NULL,145,71.0,B,R,1996-08-08,NULL,"Colegio San Benito Abad",castilu01,castilu01,castl001,castilu01,castilu01,3,0
wellsve01,"Gold Glove",2004,AL,NULL,OF,15002,wellsve01,,,1978,12,8,USA,LA,Shreveport,NULL,NULL,NULL,NULL,NULL,NULL,Vernon,Wells,NULL,NULL,NULL,210,73.0,R,R,1999-08-30,NULL,,wellsve01,wellsve01,wellv001,wellsve01,wellsve01,3,0
teixema01,"Silver Slugger",2004,AL,NULL,1B,16805,teixema01,,,1980,4,11,USA,MD,"Severna Park",NULL,NULL,NULL,NULL,NULL,NULL,Mark,Teixeira,NULL,"Mark Charles",NULL,215,74.0,B,R,2003-04-01,NULL,"Georgia Tech",NULL,NULL,teixm001,NULL,teixema01,3,0
malzofr01,"Gold Glove",1957,ML,NULL,3B,8749,malzofr01,,,1930,2,28,USA,NY,Bronx,NULL,NULL,NULL,NULL,NULL,NULL,Frank,Malzone,NULL,"Frank James",NULL,180,70.0,R,R,1955-09-17,1966-10-01,,malzofr01,malzofr01,malzf101,malzofr01,malzofr01,3,0
minosmi01,"Gold Glove",1957,ML,NULL,LF,9763,minosmi01,,minosmi01h,1925,11,29,Cuba,,Havana,NULL,NULL,NULL,NULL,NULL,NULL,Minnie,Minoso,NULL,"Saturnino Orestes Armas (Arrieta)",NULL,175,70.0,R,R,1949-04-19,1980-10-05,,minosmi01,minosmi01,minom101,minosmi01,minosmi01,3,0
johnsda02,"Gold Glove",1969,AL,NULL,2B,7005,johnsda02,johnsda02m,johnsda02h,1943,1,30,USA,FL,Orlando,NULL,NULL,NULL,NULL,NULL,NULL,Davey,Johnson,NULL,"David Allen",NULL,180,73.0,R,R,1965-04-13,1978-09-29,,johnsda02,johnsda02,johnd105,johnsda02,johnsda02,3,0
pepitjo01,"Gold Glove",1965,AL,NULL,1B,11059,pepitjo01,,,1940,10,9,USA,NY,Brooklyn,NULL,NULL,NULL,NULL,NULL,NULL,Joe,Pepitone,NULL,"Joseph Anthony",Pepi,200,74.0,L,L,1962-04-10,1973-05-25,,pepitjo01,pepitjo01,pepij101,pepitjo01,pepitjo01,3,0
bondsbo01,"Gold Glove",1971,NL,NULL,OF,1275,bondsbo01,,bondsbo01h,1946,3,15,USA,CA,Riverside,2003,8,23,USA,CA,"San Carlos",Bobby,Bonds,NULL,"Bobby Lee",NULL,190,73.0,R,R,1968-06-25,1981-10-04,,bondsbo01,bondsbo01,bondb101,bondsbo01,bondsbo01,3,0
whitalo01,"Rookie of the Year",1978,AL,NULL,,15081,whitalo01,,whitalo01h,1957,5,12,USA,NY,Brooklyn,NULL,NULL,NULL,NULL,NULL,NULL,Lou,Whitaker,NULL,"Louis Rodman (Jr.)","Sweet Lou",160,71.0,L,R,1977-09-09,1995-10-01,,whitalo01,whitalo01,whitl001,whitalo01,whitalo01,3,0
daviser01,"Gold Glove",1987,NL,NULL,OF,3322,daviser01,,daviser01h,1962,5,29,USA,CA,"Los Angeles",NULL,NULL,NULL,NULL,NULL,NULL,Eric,Davis,NULL,"Eric Keith",NULL,185,75.0,R,R,1984-05-19,2001-10-07,,daviser01,daviser01,davie001,daviser01,daviser01,3,0
santibe01,"Rookie of the Year",1987,NL,NULL,,12480,santibe01,,,1965,3,9,P.R.,NULL,Ponce,NULL,NULL,NULL,NULL,NULL,NULL,Benito,Santiago,NULL,"Benito (Rivera)",NULL,182,73.0,R,R,1986-09-14,2005-04-11,,santibe01,santibe01,santb001,santibe01,santibe01,3,0
reynoha01,"Gold Glove",1988,AL,NULL,2B,11846,reynoha01,,,1960,11,26,USA,OR,Eugene,NULL,NULL,NULL,NULL,NULL,NULL,Harold,Reynolds,NULL,"Harold Craig",NULL,165,71.0,B,R,1983-09-02,1994-08-07,"Cal St. Long Beach",reynoha01,reynoha01,reynh001,reynoha01,reynoha01,3,0
pagnoto01,"Gold Glove",1991,NL,NULL,C,10831,pagnoto01,,,1962,7,30,USA,AZ,Tucson,NULL,NULL,NULL,NULL,NULL,NULL,Tom,Pagnozzi,NULL,"Thomas Alan",NULL,190,73.0,R,R,1987-04-12,1998-08-15,Arkansas,pagnoto01,pagnoto01,pagnt001,pagnoto01,pagnoto01,3,0
palmera01,"Gold Glove",1997,AL,NULL,1B,10843,palmera01,,,1964,9,24,Cuba,NULL,Havana,NULL,NULL,NULL,NULL,NULL,NULL,Rafael,Palmeiro,NULL,"Rafael (Corrales)",NULL,188,72.0,L,L,1986-09-08,2005-08-30,"Mississippi State",palmera01,palmera01,palmr001,palmera01,palmera01,3,0
camermi01,"Gold Glove",2001,AL,NULL,OF,2031,camermi01,,,1973,1,8,USA,GA,LaGrange,NULL,NULL,NULL,NULL,NULL,NULL,Mike,Cameron,NULL,"Michael Terrance",Cammy,170,73.0,R,R,1995-08-27,NULL,,camermi01,camermi01,camem001,camermi01,camermi01,3,0
ordonre01,"Gold Glove",1997,NL,NULL,SS,10698,ordonre01,,,1971,11,11,Cuba,,Havana,NULL,NULL,NULL,NULL,NULL,NULL,Rey,Ordonez,NULL,"Reinaldo (Pereira)",NULL,160,69.0,R,R,1996-04-01,2004-07-17,Fajardo,ordonre01,ordonre01,ordor001,ordonre01,ordonre01,3,0
beltrca01,"Rookie of the Year",1999,AL,NULL,,905,beltrca01,,,1977,4,24,P.R.,,Manati,NULL,NULL,NULL,NULL,NULL,NULL,Carlos,Beltran,NULL,NULL,NULL,190,73.0,B,R,1998-09-14,NULL,,beltrca01,beltrca01,beltc001,beltrca01,beltrca01,3,0
leede02,"Gold Glove",2003,NL,NULL,1B,8086,leede02,,,1975,9,6,USA,CA,Sacramento,NULL,NULL,NULL,NULL,NULL,NULL,Derrek,Lee,NULL,"Derrek Leon",D-Lee,205,77.0,R,R,1997-04-28,NULL,,leede02,leede02,lee-d002,leede02,leede02,3,0
erstada01,"Gold Glove",2000,AL,NULL,OF,4149,erstada01,,,1974,6,4,USA,ND,Jamestown,NULL,NULL,NULL,NULL,NULL,NULL,Darin,Erstad,NULL,"Darin Charles",NULL,195,74.0,L,L,1996-06-14,NULL,Nebraska,erstada01,erstada01,erstd001,erstada01,erstada01,3,0
olerujo01,"Gold Glove",2000,AL,NULL,1B,10652,olerujo01,,,1968,8,5,USA,WA,Seattle,NULL,NULL,NULL,NULL,NULL,NULL,John,Olerud,NULL,"John Garrett",NULL,220,77.0,L,L,1989-09-03,2005-10-02,"Washington State",olerujo01,olerujo01,olerj001,olerujo01,olerujo01,3,0
batteea01,"Gold Glove",1960,AL,NULL,C,740,batteea01,,,1935,1,5,USA,CA,"Los Angeles",2003,11,15,USA,FL,Ocala,Earl,Battey,NULL,"Earl Jesse (Jr.)",NULL,205,73.0,R,R,1955-09-10,1967-09-27,,batteea01,batteea01,batte101,batteea01,batteea01,3,0
hodgegi01,"Gold Glove",1957,ML,NULL,1B,6399,hodgegi01,hodgegi01m,hodgegi01h,1924,4,4,USA,IN,Princeton,1972,4,2,USA,FL,"West Palm Beach",Gil,Hodges,"born Gilbert Ray Hodge","Gilbert Raymond",NULL,200,73.5,R,R,1943-10-03,1963-05-05,,hodgegi01,hodgegi01,hodgg101,hodgegi01,hodgegi01,3,0
lollash01,"Gold Glove",1957,ML,NULL,C,8376,lollash01,,,1924,8,23,USA,AR,Durham,1977,9,24,USA,MO,Springfield,Sherm,Lollar,NULL,"John Sherman",NULL,185,73.0,R,R,1946-04-20,1963-09-07,,lollash01,lollash01,lolls101,lollash01,lollash01,3,0
mcmilro01,"Gold Glove",1957,ML,NULL,SS,9387,mcmilro01,mcmilro01m,mcmilro01h,1929,7,17,USA,TX,Bonham,1997,11,2,USA,TX,Bonham,Roy,McMillan,NULL,"Roy David",NULL,170,71.0,R,R,1951-04-17,1966-08-03,,mcmilro01,mcmilro01,mcmir101,mcmilro01,mcmilro01,3,0
haddiha01,"Gold Glove",1958,NL,NULL,P,5644,haddiha01,,haddiha01h,1925,9,18,USA,OH,Medway,1994,1,8,USA,OH,Springfield,Harvey,Haddix,NULL,"Harvey (Jr.)",Kitten,170,NULL,L,L,1952-08-20,1965-08-28,,haddiha01,haddiha01,haddh101,haddiha01,haddiha01,3,0
knoopbo01,"Gold Glove",1966,AL,NULL,2B,7652,knoopbo01,,,1938,10,18,USA,IA,"Sioux City",NULL,NULL,NULL,NULL,NULL,NULL,Bobby,Knoop,NULL,"Robert Frank",NULL,170,73.0,R,R,1964-04-13,1972-09-20,,knoopbo01,knoopbo01,knoob101,knoopbo01,knoopbo01,3,0
otisam01,"Gold Glove",1971,AL,NULL,OF,10761,otisam01,,,1947,4,26,USA,AL,Mobile,NULL,NULL,NULL,NULL,NULL,NULL,Amos,Otis,NULL,"Amos Joseph",A.O.,166,71.0,R,R,1967-09-06,1984-08-05,,otisam01,otisam01,otisa001,otisam01,otisam01,3,0
daviswi02,"Gold Glove",1971,NL,NULL,OF,3361,daviswi02,,,1940,4,15,USA,AR,"Mineral Springs",NULL,NULL,NULL,NULL,NULL,NULL,Willie,Davis,NULL,"William Henry",3-Dog,181,74.0,L,L,1960-09-08,1979-09-30,,daviswi02,daviswi02,daviw102,daviswi02,daviswi02,3,0
murraed02,"Rookie of the Year",1977,AL,NULL,,10196,murraed02,,murraed02h,1956,2,24,USA,CA,"Los Angeles",NULL,NULL,NULL,NULL,NULL,NULL,Eddie,Murray,NULL,"Eddie Clarence","Steady Eddie",200,74.0,B,R,1977-04-07,1997-09-20,"Cal St. Los Angeles",murraed02,murraed02,murre001,murraed02,murraed02,3,0
cartega01,"Gold Glove",1980,NL,NULL,C,2195,cartega01,,cartega01h,1954,4,8,USA,CA,"Culver City",NULL,NULL,NULL,NULL,NULL,NULL,Gary,Carter,NULL,"Gary Edmund",Kid,215,74.0,R,R,1974-09-16,1992-09-27,,cartega01,cartega01,cartg001,cartega01,cartega01,3,0
rudijo01,"Gold Glove",1974,AL,NULL,OF,12305,rudijo01,,,1946,9,7,USA,CA,Modesto,NULL,NULL,NULL,NULL,NULL,NULL,Joe,Rudi,NULL,"Joseph Oden",NULL,200,74.0,R,R,1967-04-11,1982-10-03,,rudijo01,rudijo01,rudij101,rudijo01,rudijo01,3,0
trillma01,"Gold Glove",1979,NL,NULL,2B,14351,trillma01,,,1950,12,25,Venezuela,NULL,Caripito,NULL,NULL,NULL,NULL,NULL,NULL,Manny,Trillo,"born Jesus Manuel Marcano (Trillo)","Jesus Manuel Marcano",NULL,164,73.0,R,R,1973-06-28,1989-05-20,"Col. Libertado Bolivar",trillma01,trillma01,trilm001,trillma01,trillma01,3,0
wallati01,"Gold Glove",1985,NL,NULL,3B,14772,wallati01,,wallati01h,1957,9,14,USA,CA,"Huntington Park",NULL,NULL,NULL,NULL,NULL,NULL,Tim,Wallach,NULL,"Timothy Charles",NULL,200,75.0,R,R,1980-09-06,1996-09-29,"Cal St. Fullerton",wallati01,wallati01,wallt001,wallati01,wallati01,3,0
parrila02,"Gold Glove",1983,AL,NULL,C,10904,parrila02,,parrila02h,1956,6,15,USA,PA,Clairton,NULL,NULL,NULL,NULL,NULL,NULL,Lance,Parrish,NULL,"Lance Michael","Big Wheel",220,75.0,R,R,1977-09-05,1995-09-23,,parrila02,parrila02,parrl001,parrila02,parrila02,3,0
rodrial01,"Gold Glove",2002,AL,NULL,SS,12106,rodrial01,,,1975,7,27,USA,NY,"New York",NULL,NULL,NULL,NULL,NULL,NULL,Alex,Rodriguez,NULL,"Alexander Emmanuel",A-Rod,190,75.0,R,R,1994-07-08,NULL,,rodrial01,rodrial01,rodra001,rodrial01,rodrial01,2,3
ripkeca01,"Rookie of the Year",1982,AL,NULL,,11968,ripkeca01,,ripkeca01h,1960,8,24,USA,MD,"Havre De Grace",NULL,NULL,NULL,NULL,NULL,NULL,Cal,Ripken,NULL,"Calvin Edwin (Jr.)","Iron Man",225,76.0,R,R,1981-08-10,2001-10-06,,ripkeca01,ripkeca01,ripkc001,ripkeca01,ripkeca01,2,2
rosepe01,"Rookie of the Year",1963,NL,NULL,,12223,rosepe01,rosepe01m,rosepe01h,1941,4,14,USA,OH,Cincinnati,NULL,NULL,NULL,NULL,NULL,NULL,Pete,Rose,NULL,"Peter Edward (Sr.)","Charlie Hustle",200,71.0,B,R,1963-04-08,1986-08-17,,rosepe01,rosepe01,rosep001,rosepe01,rosepe01,2,1
mauerjo01,"Silver Slugger",2006,AL,NULL,C,17123,mauerjo01,,,1983,4,19,USA,MN,"St. Paul",NULL,NULL,NULL,NULL,NULL,NULL,Joe,Mauer,NULL,"Joseph Patrick",NULL,220,77.0,L,R,2004-04-05,NULL,None,,,mauej001,,mauerjo01,2,1
howarel01,"Gold Glove",1963,AL,NULL,C,6602,howarel01,,howarel01h,1929,2,23,USA,MO,"St. Louis",1980,12,14,USA,NY,"New York",Elston,Howard,NULL,"Elston Gene",NULL,200,74.0,R,R,1955-04-14,1968-09-29,,howarel01,howarel01,howae101,howarel01,howarel01,2,1
willsma01,"Gold Glove",1961,NL,NULL,SS,15305,willsma01,willsma01m,willsma01h,1932,10,2,USA,DC,Washington,NULL,NULL,NULL,NULL,NULL,NULL,Maury,Wills,NULL,"Maurice Morning",NULL,170,71.0,B,R,1959-06-06,1972-10-04,,willsma01,willsma01,willm102,willsma01,willsma01,2,1
versazo01,"Gold Glove",1963,AL,NULL,SS,14611,versazo01,,,1939,12,18,Cuba,NULL,Veldado,1995,6,9,USA,MN,Bloomington,Zoilo,Versalles,NULL,"Zoilo Casanova (Rodriguez)",Zorro,150,70.0,R,R,1959-08-01,1971-09-28,,versazo01,versazo01,versz101,versazo01,versazo01,2,1
gonzaad01,"Gold Glove",2008,NL,NULL,1B,17119,gonzaad01,,,1982,5,8,USA,CA,"San Diego",NULL,NULL,NULL,NULL,NULL,NULL,Adrian,Gonzalez,NULL,Adrian,NULL,220,74.0,L,L,2004-04-18,NULL,None,,,gonza003,,gonzaad01,2,0
rosebjo01,"Gold Glove",1961,NL,NULL,C,12225,rosebjo01,,,1933,5,13,USA,OH,Ashland,2002,8,16,USA,CA,"Los Angeles",Johnny,Roseboro,NULL,"John Junior",NULL,190,70.5,L,R,1957-06-14,1970-08-11,,rosebjo01,rosebjo01,rosej101,rosebjo01,rosebjo01,2,0
sizemgr01,"Gold Glove",2007,AL,NULL,OF,17136,sizemgr01,,,1982,8,2,USA,WA,Seattle,NULL,NULL,NULL,NULL,NULL,NULL,Grady,Sizemore,NULL,"Grady (III)",NULL,200,74.0,L,L,2004-07-21,NULL,None,,,sizeg001,,sizemgr01,2,0
wrighda03,"Gold Glove",2007,NL,NULL,3B,17206,wrighda03,,,1982,12,20,USA,VA,Norfolk,NULL,NULL,NULL,NULL,NULL,NULL,David,Wright,NULL,"David Allen",NULL,200,72.0,R,R,2004-07-21,NULL,None,,,wrigd002,,wrighda03,2,0
millafe01,"Gold Glove",1969,NL,NULL,2B,9635,millafe01,,millafe01h,1943,8,21,P.R.,,Yabucoa,NULL,NULL,NULL,NULL,NULL,NULL,Felix,Millan,NULL,"Felix Bernardo (Martinez)","the Cat",172,71.0,R,R,1966-06-02,1977-08-12,,millafe01,millafe01,millf105,millafe01,millafe01,2,0
fossera01,"Gold Glove",1970,AL,NULL,C,4613,fossera01,,,1947,4,4,USA,IL,Marion,NULL,NULL,NULL,NULL,NULL,NULL,Ray,Fosse,NULL,"Raymond Earl",NULL,215,74.0,R,R,1967-09-08,1979-09-30,,fossera01,fossera01,fossr101,fossera01,fossera01,2,0
ageeto01,"Gold Glove",1966,AL,NULL,OF,89,ageeto01,,,1942,8,9,USA,AL,Magnolia,2001,1,22,USA,NY,"New York",Tommie,Agee,NULL,"Tommie Lee",NULL,195,71.0,R,R,1962-09-14,1973-09-30,,ageeto01,ageeto01,ageet101,ageeto01,ageeto01,2,0
alleyge01,"Gold Glove",1966,NL,NULL,SS,176,alleyge01,,,1940,7,10,USA,VA,Richmond,NULL,NULL,NULL,NULL,NULL,NULL,Gene,Alley,NULL,"Leonard Eugene",NULL,165,72.0,R,R,1963-09-04,1973-09-27,,alleyge01,alleyge01,alleg101,alleyge01,alleyge01,2,0
bowala01,"Gold Glove",1972,NL,NULL,SS,1368,bowala01,bowala01m,bowala01h,1945,12,6,USA,CA,Sacramento,NULL,NULL,NULL,NULL,NULL,NULL,Larry,Bowa,NULL,"Lawrence Robert",NULL,155,70.0,B,R,1970-04-07,1985-10-06,"Sacramento CC",bowala01,bowala01,bowal001,bowala01,bowala01,2,0
norrimi01,"Gold Glove",1980,AL,NULL,P,10471,norrimi01,,,1955,3,19,USA,CA,"San Francisco",NULL,NULL,NULL,NULL,NULL,NULL,Mike,Norris,NULL,"Michael Kelvin",NULL,175,74.0,R,R,1975-04-10,1990-07-04,"San Francisco CC",norrimi01,norrimi01,norrm101,norrimi01,norrimi01,2,0
reuscri01,"Gold Glove",1985,NL,NULL,P,11825,reuscri01,,reuscri01h,1949,5,16,USA,IL,Quincy,NULL,NULL,NULL,NULL,NULL,NULL,Rick,Reuschel,NULL,"Rickey Eugene","Big Daddy",235,75.0,R,R,1972-06-19,1991-04-22,"Western Illinois",reuscri01,reuscri01,reusr001,reuscri01,reuscri01,2,0
barfije01,"Gold Glove",1986,AL,NULL,OF,599,barfije01,,,1959,10,29,USA,IL,Joliet,NULL,NULL,NULL,NULL,NULL,NULL,Jesse,Barfield,NULL,"Jesse Lee",NULL,205,73.0,R,R,1981-09-03,1992-06-17,,barfije01,barfije01,barfj001,barfije01,barfije01,2,0
galaran01,"Gold Glove",1989,NL,NULL,1B,4832,galaran01,,,1961,6,18,Venezuela,,Caracas,NULL,NULL,NULL,NULL,NULL,NULL,Andres,Galarraga,"born Andres Jose Padovani (Galarraga)","Andres Jose","Big Cat",235,75.0,R,R,1985-08-23,2004-10-03,,galaran01,galaran01,galaa001,galaran01,galaran01,2,0
